10.560000	0.081491
10.570000	0.117266
10.580000	0.153038
10.590000	0.188806
10.600000	0.224572
10.610000	0.260332
10.620000	0.296088
10.630000	0.331837
10.640000	0.367580
10.650000	0.403315
10.660000	0.439043
10.670000	0.474762
10.680000	0.510471
10.690000	0.546170
10.700000	0.581858
10.710000	0.617534
10.720000	0.653198
10.730000	0.688849
10.740000	0.724486
10.750000	0.760109
10.760000	0.795717
10.770000	0.831308
10.780000	0.866883
10.790000	0.902441
10.800000	0.937980
10.810000	0.973501
10.820000	1.009003
10.830000	1.044484
10.840000	1.079944
10.850000	1.115383
10.860000	1.150799
10.870000	1.186192
10.880000	1.221562
10.890000	1.256907
10.900000	1.292227
10.910000	1.327522
10.920000	1.362789
10.930000	1.398030
10.940000	1.433242
10.950000	1.468426
10.960000	1.503580
10.970000	1.538705
10.980000	1.573798
10.990000	1.608860
11.000000	1.643890
11.010000	1.678887
11.020000	1.713851
11.030000	1.748780
11.040000	1.783674
11.050000	1.818533
11.060000	1.853355
11.070000	1.888140
11.080000	1.922887
11.090000	1.957596
11.100000	1.992266
11.110000	2.026896
11.120000	2.061485
11.130000	2.096033
11.140000	2.130540
11.150000	2.165003
11.160000	2.199423
11.170000	2.233800
11.180000	2.268131
11.190000	2.302418
11.200000	2.336658
11.210000	2.370851
11.220000	2.404997
11.230000	2.439095
11.240000	2.473145
11.250000	2.507144
11.260000	2.541094
11.270000	2.574993
11.280000	2.608840
11.290000	2.642635
11.300000	2.676377
11.310000	2.710066
11.320000	2.743700
11.330000	2.777280
11.340000	2.810804
11.350000	2.844272
11.360000	2.877683
11.370000	2.911036
11.380000	2.944332
11.390000	2.977568
11.400000	3.010745
11.410000	3.043861
11.420000	3.076917
11.430000	3.109911
11.440000	3.142843
11.450000	3.175712
11.460000	3.208518
11.470000	3.241259
11.480000	3.273936
11.490000	3.306547
11.500000	3.339092
11.510000	3.371570
11.520000	3.403981
11.530000	3.436323
11.540000	3.468597
11.550000	3.500802
11.560000	3.532936
11.570000	3.565000
11.580000	3.596993
11.590000	3.628913
11.600000	3.660762
11.610000	3.692536
11.620000	3.724237
11.630000	3.755864
11.640000	3.787415
11.650000	3.818891
11.660000	3.850290
11.670000	3.881613
11.680000	3.912857
11.690000	3.944024
11.700000	3.975111
11.710000	4.006119
11.720000	4.037047
11.730000	4.067894
11.740000	4.098660
11.750000	4.129344
11.760000	4.159945
11.770000	4.190463
11.780000	4.220897
11.790000	4.251247
11.800000	4.281512
11.810000	4.311691
11.820000	4.341784
11.830000	4.371790
11.840000	4.401709
11.850000	4.431539
11.860000	4.461281
